NAME	X	Y	Z
FoobarAB2_BazMoo_1DAACBADCCCABDAD-1	-0.8654	-0.1237	-0.026
FoobarAB1_BazMoo_7CDCDDADCADDBBAD-1	-0.2824	-0.8215	-0.5688
FoobarAB4_BazMoo_4ABCCCCDBCCDABBA-1	-0.9502	-0.7489	-0.2727
FoobarAB3_BazMoo_6DBDAABBDCABCBBB-1	-0.7347	-0.141	-0.7624
FoobarAB6_BazMoo_3CBBBDADCADBABAA-1	-0.7679	-0.2783	-0.0367
FoobarAB2_BazMoo_2BCADACBBDCADCDB-1	-0.321	-0.758	-0.1154
FoobarAB3_BazMoo_3AACBACCABCABDDB-1	-0.2982	-0.8946	-0.3587
FoobarAB2_BazMoo_7BBAADCBDCABBDDB-1	-0.2436	-0.019	-0.2731
FoobarAB7_BazMoo_6CCCDCADCDDACAAA-1	-0.502	-0.019	-0.1326
FoobarAB5_BazMoo_4DBDCCAAACDBBDCC-1	-0.518	-0.5155	-0.931
FoobarAB1_BazMoo_4AABCADCADABCDBC-1	-0.2417	-0.1995	-0.4271
FoobarAB8_BazMoo_4ABADCBCDBACADCC-1	-0.0639	-0.4767	-0.6005
FoobarAB6_BazMoo_7BDBCABCDCDDCBAC-1	-0.2563	-0.1232	-0.6371
FoobarAB1_BazMoo_3BBAACBCADAAACAC-1	-0.1676	-0.3555	-0.8635
FoobarAB7_BazMoo_7BBCCCDCBDDDBCBB-1	-0.6058	-0.0847	-0.1111
FoobarAB4_BazMoo_7ADDABCCCADDACAB-1	-0.0799	-0.4819	-0.971
FoobarAB6_BazMoo_3CDDAADBDDDBCCCD-1	-0.2469	-0.8992	-0.8392
FoobarAB5_BazMoo_5BCBDCBCCDDCBDBD-1	-0.7125	-0.3953	-0.0407
FoobarAB6_BazMoo_2CDADBCCDCDABDAA-1	-0.0844	-0.8226	-0.2472
FoobarAB2_BazMoo_4DDDCCCADACAACCB-1	-0.9399	-0.3063	-0.1231
FoobarAB8_BazMoo_3CBBBDBBCACCDDAD-1	-0.5092	-0.9905	-0.1682
FoobarAB5_BazMoo_4DDCCDCBBBCDBBAA-1	-0.1202	-0.3398	-0.3831
FoobarAB3_BazMoo_2ADBADCCADCAACAA-1	-0.3665	-0.7149	-0.5945
FoobarAB6_BazMoo_3CCCDAACADCBBADD-1	-0.5435	-0.3914	-0.3595
FoobarAB7_BazMoo_5DBCBADADDCCDDDD-1	-0.2785	-0.872	-0.8604
FoobarAB5_BazMoo_1DBBCAABBAADDDAC-1	-0.1028	-0.31	-0.7644
FoobarAB2_BazMoo_5ABACCBBDACABDAA-1	-0.4678	-0.3946	-0.9695
FoobarAB3_BazMoo_8AADBCAABBBCBCDA-1	-0.1815	-0.0067	-0.2212
FoobarAB1_BazMoo_4DADABCCCCBCAAAA-1	-0.4541	-0.3007	-0.9956
FoobarAB8_BazMoo_1DDCCAAAADCCAAAC-1	-0.0509	-0.2465	-0.3016
FoobarAB4_BazMoo_7CADDCBBDBCDCBCA-1	-0.974	-0.302	-0.0029
FoobarAB8_BazMoo_4DBDDCAACBBACCBD-1	-0.74	-0.2893	-0.7427
FoobarAB4_BazMoo_5CDBBBCCADDAABAB-1	-0.6336	-0.2407	-0.3388
FoobarAB3_BazMoo_7BDCCCDCBAACBABA-1	-0.5902	-0.7202	-0.1865
FoobarAB5_BazMoo_4ACCBABDCBCBBCCC-1	-0.2396	-0.9674	-0.6764
FoobarAB5_BazMoo_1DBBBDCDBAABCADA-1	-0.754	-0.7708	-0.4452
FoobarAB7_BazMoo_6DBDDBDAADDDACDD-1	-0.0584	-0.4868	-0.0465
FoobarAB3_BazMoo_5ADBBCACBADDACAB-1	-0.1645	-0.288	-0.5861
FoobarAB2_BazMoo_1DACDAACBABCDBCB-1	-0.556	-0.7523	-0.5447
FoobarAB2_BazMoo_8CCCCBDCDBDADABD-1	-0.8836	-0.2622	-0.9263
FoobarAB5_BazMoo_6DCCACBDCDDABADD-1	-0.7344	-0.9113	-0.9827
FoobarAB3_BazMoo_3BAABBAADAADBBBC-1	-0.387	-0.7576	-0.3762
FoobarAB1_BazMoo_1DDAACDACCCABAAC-1	-0.3844	-0.7688	-0.3705
FoobarAB8_BazMoo_2ABDCADCCBDBBAAA-1	-0.5001	-0.3459	-0.0281
FoobarAB8_BazMoo_1CBCCACBABCACDAC-1	-0.6567	-0.1352	-0.5356
FoobarAB8_BazMoo_6ADCAABCBBCDCDBD-1	-0.7776	-0.5731	-0.8232
FoobarAB8_BazMoo_7CCBBBADCBCCACBC-1	-0.4382	-0.8468	-0.1381
FoobarAB4_BazMoo_1CDADBCBABBBCAAB-1	-0.6966	-0.3111	-0.2584
FoobarAB4_BazMoo_4CBDACBBADCCCAAD-1	-0.0802	-0.0081	-0.7803
FoobarAB1_BazMoo_2BCBCCAABCBCACBD-1	-0.557	-0.5334	-0.7837
FoobarAB2_BazMoo_5BDBACCACDABDBAB-1	-0.2126	-0.4951	-0.0234
FoobarAB6_BazMoo_3CABDADAADBBBACA-1	-0.2618	-0.6768	-0.5159
FoobarAB3_BazMoo_8DCAAABDCDAACDCA-1	-0.0437	-0.2594	-0.569
FoobarAB8_BazMoo_4DCBCAACDCAADAAA-1	-0.6148	-0.088	-0.304
FoobarAB3_BazMoo_2DACBBDCADDAAADB-1	-0.1777	-0.8953	-0.4217
FoobarAB1_BazMoo_2CADBBBCBBAABACC-1	-0.7535	-0.5854	-0.1085
FoobarAB2_BazMoo_2BBCCDACAACCAAAA-1	-0.8514	-0.4126	-0.0485
FoobarAB6_BazMoo_3DDCDDAADDABADAD-1	-0.8335	-0.4142	-0.3039
FoobarAB5_BazMoo_7BCABBCCBABBDADB-1	-0.0392	-0.0567	-0.5766
FoobarAB8_BazMoo_2CBDCCBDAACABCAB-1	-0.2001	-0.2081	-0.5737
FoobarAB7_BazMoo_1CBDDABBBBCDBDBA-1	-0.1129	-0.5407	-0.4413
FoobarAB1_BazMoo_8DCBDBDCBDBADCAA-1	-0.4697	-0.6742	-0.5915
FoobarAB7_BazMoo_2AABBBADADDCACBD-1	-0.5862	-0.4453	-0.7552
FoobarAB5_BazMoo_3CCADCBCCDACBBCB-1	-0.1582	-0.6429	-0.4867
FoobarAB6_BazMoo_5CDBACBDACCADADB-1	-0.9644	-0.1131	-0.9979
FoobarAB1_BazMoo_8CCDBDBACCDCCBDB-1	-0.4399	-0.5348	-0.1064
FoobarAB3_BazMoo_1ADDBBABBAADCABB-1	-0.4983	-0.5114	-0.857
FoobarAB4_BazMoo_3BDDBCAADBACBCCA-1	-0.6957	-0.8923	-0.2793
FoobarAB4_BazMoo_2CAAACACABCAABAD-1	-0.8655	-0.269	-0.8455
FoobarAB2_BazMoo_2BCCDDCDBDCCDAAA-1	-0.6251	-0.3457	-0.6
FoobarAB4_BazMoo_7BBCBBDCDCBCADCC-1	-0.6095	-0.7701	-0.2456
FoobarAB3_BazMoo_5CDAACCDDCADCABC-1	-0.134	-0.8497	-0.2999
FoobarAB7_BazMoo_7ACCACCBCACCDBDD-1	-0.3095	-0.7415	-0.1861
FoobarAB1_BazMoo_2DDAADADCCBBCCBD-1	-0.8377	-0.6297	-0.0389
FoobarAB3_BazMoo_5BBADDCCABDCCDAC-1	-0.9993	-0.0556	-0.061
FoobarAB8_BazMoo_1BBCABDDAABADCAB-1	-0.4936	-0.3232	-0.2845
FoobarAB5_BazMoo_1DAADCBBADDDCBBA-1	-0.5094	-0.7426	-0.443
FoobarAB2_BazMoo_7CBDBDDCDDDDDBBB-1	-0.9619	-0.1203	-0.2985
FoobarAB4_BazMoo_8CCAADABDBBDDBAB-1	-0.9745	-0.6442	-0.8203
FoobarAB1_BazMoo_7BDAABCAAADCAAAD-1	-0.5872	-0.0286	-0.4456
FoobarAB6_BazMoo_1BACBDCCBBBCACBC-1	-0.809	-0.3376	-0.4958
FoobarAB2_BazMoo_5DBDADDBBBDCBCAC-1	-0.3124	-0.7005	-0.2971
FoobarAB5_BazMoo_2ADBBBCAADDDDACD-1	-0.3516	-0.8304	-0.5786
FoobarAB5_BazMoo_6DAACBBCBBDDDAAA-1	-0.8749	-0.4706	-0.7946
FoobarAB2_BazMoo_3DAAABDCDADDCCCC-1	-0.1072	-0.3624	-0.2318
FoobarAB3_BazMoo_7DDABADDADCBCCDA-1	-0.6422	-0.7639	-0.5794
FoobarAB1_BazMoo_2ACCBCBADCDBBDCA-1	-0.9342	-0.0785	-0.8603
FoobarAB8_BazMoo_4DDADACBDDDBADAC-1	-0.7048	-0.3177	-0.1885
FoobarAB6_BazMoo_3BADDCDDBCBAACAD-1	-0.8648	-0.8125	-0.6577
FoobarAB4_BazMoo_1DADDBAACAAAAACA-1	-0.4287	-0.4587	-0.43
FoobarAB4_BazMoo_3CDABBBAADCDABBA-1	-0.1441	-0.6657	-0.0194
FoobarAB6_BazMoo_4CADBABACDBABBAB-1	-0.2142	-0.4365	-0.0169
FoobarAB2_BazMoo_4BCCCDCADADBBDAC-1	-0.4184	-0.9672	-0.8249
FoobarAB8_BazMoo_1ACDCCADACBCDADC-1	-0.6006	-0.511	-0.1198
FoobarAB1_BazMoo_8CCBAAABAADBBDBB-1	-0.3711	-0.402	-0.0724
FoobarAB2_BazMoo_1CCDCAADAABAADCD-1	-0.2036	-0.7934	-0.1855
FoobarAB5_BazMoo_3ADBAABAAABBBBCC-1	-0.1266	-0.3581	-0.3486
FoobarAB6_BazMoo_5BCCACBABACBBCCB-1	-0.7183	-0.9814	-0.2079
FoobarAB7_BazMoo_5DADCDDBDBDCCCDC-1	-0.8079	-0.6205	-0.6906
FoobarAB7_BazMoo_4BADDCBACBDBAABC-1	-0.3706	-0.4358	-0.2344
FoobarAB4_BazMoo_7DAACBCDBCDBDBCA-1	-0.3801	-0.6684	-0.7678
FoobarAB7_BazMoo_7ADABCADACABDACB-1	-0.3909	-0.0672	-0.9149
FoobarAB7_BazMoo_7AAABCBACBDCBABA-1	-0.7671	-0.0626	-0.8995
FoobarAB7_BazMoo_7DBBDDCBDBACDACD-1	-0.7685	-0.3736	-0.9364
FoobarAB3_BazMoo_3DDDCBDBBCBDACBA-1	-0.1308	-0.4155	-0.178
FoobarAB7_BazMoo_7BAAADDBDBCBDAAD-1	-0.6503	-0.8106	-0.4913
FoobarAB5_BazMoo_3BACCDDBADDAADCC-1	-0.098	-0.9996	-0.9886
FoobarAB6_BazMoo_1AACCABDACCABCAB-1	-0.4013	-0.1229	-0.7334
FoobarAB6_BazMoo_6ACDAACBCDDCDDCD-1	-0.0258	-0.3399	-0.2813
FoobarAB1_BazMoo_5ADBAACBCBBACACD-1	-0.7691	-0.2464	-0.3263
FoobarAB1_BazMoo_5ACCBABAAACCBAAD-1	-0.1715	-0.8022	-0.4246
FoobarAB6_BazMoo_7BDCADDBBBBABDDD-1	-0.8996	-0.6728	-0.1923
FoobarAB1_BazMoo_8BBCAADCDDCCCDDC-1	-0.1406	-0.6292	-0.0826
FoobarAB8_BazMoo_2DAADBDADAADDCDC-1	-0.8108	-0.8388	-0.9789
FoobarAB6_BazMoo_1CDCACDADCACDACB-1	-0.5069	-0.277	-0.0199
FoobarAB8_BazMoo_6DDDADBBDDDBCADD-1	-0.6985	-0.9571	-0.2786
FoobarAB4_BazMoo_8ADBCCDBDCBDCABB-1	-0.3131	-0.1015	-0.7788
FoobarAB3_BazMoo_1BAAAABDDAAABAAB-1	-0.0777	-0.7159	-0.9666
FoobarAB1_BazMoo_3CCDBBDDABBCCBCD-1	-0.703	-0.9615	-0.7736
FoobarAB8_BazMoo_2BDDDCCBCDBCDBAB-1	-0.9603	-0.0672	-0.8501
FoobarAB5_BazMoo_6CCCABAAAAACDDDC-1	-0.9596	-0.5946	-0.8402
FoobarAB2_BazMoo_2CAABCBDAACAAABB-1	-0.9494	-0.3332	-0.0945
FoobarAB2_BazMoo_4ABABBCCDDCACAAD-1	-0.787	-0.7825	-0.1884
FoobarAB8_BazMoo_8CACCACBCCCDABAA-1	-0.4921	-0.6682	-0.9748
FoobarAB2_BazMoo_5CBCBBCBADDADDBC-1	-0.8311	-0.7606	-0.0305
FoobarAB3_BazMoo_8BCABBDDACDADBBA-1	-0.671	-0.9311	-0.7092
FoobarAB3_BazMoo_2ADDDDDBBBAAADCA-1	-0.6735	-0.862	-0.0
FoobarAB6_BazMoo_2DCADADCABCCBDAC-1	-0.1542	-0.8785	-0.8372
FoobarAB1_BazMoo_5DACBDBDDDACACAB-1	-0.2549	-0.4373	-0.0728
FoobarAB7_BazMoo_8BBCDACBCADCACBD-1	-0.5818	-0.1095	-0.197
FoobarAB4_BazMoo_6ABBABAADCAAADBB-1	-0.1312	-0.2063	-0.7433
FoobarAB5_BazMoo_6ACCBBDBDDBDACCD-1	-0.7664	-0.1554	-0.3111
FoobarAB6_BazMoo_3ABACCCCCCCACBDB-1	-0.9342	-0.3696	-0.5048
FoobarAB7_BazMoo_4BDBACBCDBCAABBD-1	-0.5757	-0.8056	-0.7759
FoobarAB1_BazMoo_6ADDDADDCCBBCCDA-1	-0.8285	-0.7648	-0.7208
FoobarAB1_BazMoo_7AAABCABDCCBDCBB-1	-0.7654	-0.5404	-0.0584
FoobarAB6_BazMoo_8BDABBDACDBCBCAC-1	-0.3158	-0.6415	-0.8403
FoobarAB1_BazMoo_6BAACCAAACCBBAAD-1	-0.1654	-0.0398	-0.0944
FoobarAB7_BazMoo_7CBABCDBBCDCCCAD-1	-0.0794	-0.2134	-0.9036
FoobarAB3_BazMoo_8BDDBDDDDADBBBDB-1	-0.8278	-0.1827	-0.2268
FoobarAB5_BazMoo_3ABDABCCCDAACBCB-1	-0.9082	-0.433	-0.4844
FoobarAB8_BazMoo_6ABDBABDACACACDC-1	-0.6668	-0.4961	-0.5727
FoobarAB8_BazMoo_8DBCCBDCAAACCBDD-1	-0.0272	-0.2179	-0.492
FoobarAB6_BazMoo_3DCBAACDBADDAAAB-1	-0.9458	-0.901	-0.4801
FoobarAB2_BazMoo_1ADCADDDADABDBDC-1	-0.9244	-0.2519	-0.0153
FoobarAB8_BazMoo_4DABCDDACADBCADB-1	-0.5903	-0.3805	-0.675
FoobarAB3_BazMoo_2BBDBAAADABDABAA-1	-0.6815	-0.0938	-0.9895
FoobarAB8_BazMoo_2BACABDBABBDBADC-1	-0.4565	-0.676	-0.7466
FoobarAB5_BazMoo_8DDDDCDBBBBAACCA-1	-0.4422	-0.5646	-0.631
FoobarAB7_BazMoo_4ABAAACCBAABCAAB-1	-0.0174	-0.4512	-0.3236
FoobarAB1_BazMoo_8DCDCBBBDCABBBAC-1	-0.5947	-0.4795	-0.6728
FoobarAB3_BazMoo_1DACCAACCACABDAD-1	-0.9074	-0.2402	-0.4128
FoobarAB7_BazMoo_7DCADBBBBDCBACAD-1	-0.3696	-0.2653	-0.7731
FoobarAB2_BazMoo_8BDDCAADDCADCACC-1	-0.521	-0.1831	-0.0354
FoobarAB5_BazMoo_3BBAABDADADACBDD-1	-0.0811	-0.7262	-0.9823
FoobarAB2_BazMoo_6DABAABDBABBDACC-1	-0.202	-0.5721	-0.3783
FoobarAB8_BazMoo_1CCCBADBCCCCCBCA-1	-0.7753	-0.3522	-0.1744
FoobarAB1_BazMoo_6ADBDABBAACBBDDD-1	-0.0781	-0.4228	-0.4385
FoobarAB1_BazMoo_4BDCCAADBBCDBCBA-1	-0.6573	-0.5512	-0.9757
FoobarAB2_BazMoo_2DADAACBCCDDCDBD-1	-0.6706	-0.9585	-0.8008
FoobarAB5_BazMoo_4DCCCBDDAACDABDB-1	-0.3584	-0.5943	-0.7471
FoobarAB8_BazMoo_4AACBCCADADAACBB-1	-0.8762	-0.6457	-0.0924
FoobarAB4_BazMoo_6CABABADBADBCDCC-1	-0.3309	-0.9607	-0.0331
FoobarAB7_BazMoo_6BACBAABCCBBAACB-1	-0.674	-0.9038	-0.3802
FoobarAB7_BazMoo_4BCBCDDCCBCDABDB-1	-0.8653	-0.3311	-0.0669
FoobarAB6_BazMoo_5DAADDAAAABDDABD-1	-0.1741	-0.9008	-0.1416
FoobarAB8_BazMoo_4ACCDACDBAAADCBC-1	-0.6219	-0.2937	-0.0694
FoobarAB3_BazMoo_5CBCDCAABBDCCDAA-1	-0.6374	-0.6135	-0.2684
FoobarAB2_BazMoo_5ACCDBBBDACDCCBD-1	-0.5357	-0.2665	-0.3432
FoobarAB3_BazMoo_3DDBDADAAACCCDBB-1	-0.7325	-0.5882	-0.2806
FoobarAB7_BazMoo_7ABCBCDDBCDCCBBA-1	-0.3247	-0.9761	-0.5054
FoobarAB7_BazMoo_2CCBACCADADCABBD-1	-0.1613	-0.3983	-0.1778
FoobarAB4_BazMoo_2ACBDCCAAACAACAD-1	-0.0413	-0.772	-0.4469
FoobarAB8_BazMoo_4BDACBCCCBBDADAC-1	-0.0292	-0.4864	-0.5569
FoobarAB6_BazMoo_6ACCACAAAABACCCB-1	-0.441	-0.1759	-0.6673
FoobarAB2_BazMoo_4CCCBCABDDAACADA-1	-0.7908	-0.5783	-0.0963
FoobarAB3_BazMoo_7ADABBAADCBADADB-1	-0.145	-0.6842	-0.1335
FoobarAB5_BazMoo_7CADBABCCABADCDB-1	-0.6427	-0.1763	-0.818
FoobarAB3_BazMoo_6DBDCCBDBAACADDA-1	-0.3381	-0.8516	-0.1598
FoobarAB8_BazMoo_3ACBDABAACCBCBCD-1	-0.8148	-0.0103	-0.08
FoobarAB6_BazMoo_1ABBDCDCDBDCABDB-1	-0.3381	-0.509	-0.5051
FoobarAB3_BazMoo_2ABACBBDACDCBDCA-1	-0.1151	-0.8095	-0.784
FoobarAB2_BazMoo_1BBAACDBDACAACDC-1	-0.3404	-0.7797	-0.7894
FoobarAB6_BazMoo_4CAADBBDDABDCDBB-1	-0.9656	-0.863	-0.3144
FoobarAB3_BazMoo_1BAAABCBACDCCADC-1	-0.8139	-0.4515	-0.8317
FoobarAB6_BazMoo_6DAACDAAADCBCBBB-1	-0.2317	-0.2551	-0.125
FoobarAB2_BazMoo_3DADBDDCABADCDCD-1	-0.7907	-0.4842	-0.1851
FoobarAB5_BazMoo_3ACDBDAAABCDBBAA-1	-0.0767	-0.7768	-0.3765
FoobarAB4_BazMoo_6DCABBDACBCCCADB-1	-0.0202	-0.1561	-0.8847
FoobarAB4_BazMoo_8DBACDBDBBDBAAAA-1	-0.2866	-0.3948	-0.156
FoobarAB5_BazMoo_7BADACAAACCDBBAA-1	-0.965	-0.7699	-0.8546
FoobarAB7_BazMoo_1CDBAABCACAACBAC-1	-0.6883	-0.9557	-0.6152
FoobarAB2_BazMoo_3ACABACDDCBCBCAA-1	-0.2441	-0.1131	-0.2377
FoobarAB8_BazMoo_8DAABADABBABDCBB-1	-0.0077	-0.3124	-0.8108
FoobarAB1_BazMoo_5BCAABCDCDBDBBBC-1	-0.4883	-0.2029	-0.9715
FoobarAB5_BazMoo_4DACADBDADDCBCDD-1	-0.4261	-0.5049	-0.4355
FoobarAB7_BazMoo_8BCDDABCBACDDACA-1	-0.147	-0.6754	-0.7023
FoobarAB4_BazMoo_5ABCDCADBDDDBCBD-1	-0.814	-0.4258	-0.7487
FoobarAB7_BazMoo_4CBDDCBABCCDCDCD-1	-0.3506	-0.0031	-0.214
FoobarAB7_BazMoo_6DDCDBAAAABCDBDC-1	-0.1425	-0.8846	-0.8123
FoobarAB2_BazMoo_2DBBBDDCDCDDBCCC-1	-0.9848	-0.1206	-0.0368
FoobarAB6_BazMoo_6CCDADABDCCAADDC-1	-0.5568	-0.7165	-0.3205
FoobarAB7_BazMoo_7AABCDBABCBCCDBA-1	-0.7451	-0.5247	-0.9042
FoobarAB2_BazMoo_3DBDADCAAABABCCC-1	-0.3226	-0.9518	-0.8716
FoobarAB2_BazMoo_4DBCCADCCBACBAAD-1	-0.5104	-0.4449	-0.1461
FoobarAB7_BazMoo_5BDBDDCADADAABBD-1	-0.7435	-0.9664	-0.4462
FoobarAB8_BazMoo_2CCDDACDBCAAAABB-1	-0.0727	-0.7506	-0.5604
FoobarAB5_BazMoo_4DABCDBDCCDCBDCD-1	-0.592	-0.3854	-0.6948
FoobarAB3_BazMoo_7BCCBDADACCBBCDC-1	-0.164	-0.0735	-0.4786
FoobarAB3_BazMoo_2BBACBAACDABBADA-1	-0.592	-0.3914	-0.7715
FoobarAB7_BazMoo_6BACBCBABADADABC-1	-0.6942	-0.5219	-0.7881
FoobarAB3_BazMoo_6DDACBCDCDBAABDB-1	-0.6488	-0.9005	-0.1263
FoobarAB7_BazMoo_4ADBCDDDACDCCACB-1	-0.6297	-0.8992	-0.8781
FoobarAB2_BazMoo_7ACCBBCDDCBBCBCC-1	-0.5924	-0.8964	-0.543
FoobarAB5_BazMoo_5DBBBDDBDCDDDAAC-1	-0.5647	-0.4123	-0.2287
FoobarAB8_BazMoo_2BADBBAABDBBBCCB-1	-0.9434	-0.3992	-0.6094
FoobarAB2_BazMoo_7BDACACBCBDADCCD-1	-0.3573	-0.3834	-0.3637
FoobarAB8_BazMoo_4CDCBDDDABBDADDD-1	-0.0987	-0.6314	-0.1156
FoobarAB5_BazMoo_7BDCACDCBCDDBDAD-1	-0.4555	-0.8812	-0.4886
FoobarAB7_BazMoo_7CCACBCDBBBDCADD-1	-0.6622	-0.0184	-0.2659
FoobarAB5_BazMoo_7CBBCBBBACCBBABC-1	-0.4646	-0.1401	-0.0419
FoobarAB5_BazMoo_6ADAACBABBBBCBDD-1	-0.352	-0.3102	-0.4111
FoobarAB6_BazMoo_7DAABAAAACDCACCD-1	-0.4438	-0.5385	-0.0005
FoobarAB2_BazMoo_2DCCDDCCCBCCABBA-1	-0.695	-0.485	-0.0217
FoobarAB2_BazMoo_7DDDBDCCACBCBABB-1	-0.2695	-0.4999	-0.0801
FoobarAB3_BazMoo_2CDCBACBADDBCBAB-1	-0.094	-0.6052	-0.6876
FoobarAB2_BazMoo_6CDBBBDCBCBDCCDB-1	-0.3026	-0.8698	-0.4036
FoobarAB3_BazMoo_8AABCAABDACDDDDD-1	-0.8966	-0.4782	-0.6641
FoobarAB5_BazMoo_3BBBDCBABAACDBBD-1	-0.8857	-0.0611	-0.972
FoobarAB5_BazMoo_4BBDBBDDCDCCDBBC-1	-0.2452	-0.2235	-0.3967
FoobarAB7_BazMoo_3DCCCDABCACCBCBA-1	-0.5918	-0.0753	-0.1755
FoobarAB6_BazMoo_7DBAAAADDADDACDA-1	-0.0012	-0.0101	-0.0111
FoobarAB1_BazMoo_5ADBCBDADBBCBCDB-1	-0.9623	-0.1562	-0.4657
FoobarAB8_BazMoo_5ADABCACBADCCBAD-1	-0.0575	-0.1685	-0.1495
FoobarAB3_BazMoo_2BCCDADBCBBABCCC-1	-0.8078	-0.1514	-0.5946
FoobarAB5_BazMoo_3DDDCBABDCBADBAA-1	-0.3029	-0.8923	-0.0918
FoobarAB3_BazMoo_7CBDCCACCDAAAABC-1	-0.9255	-0.3379	-0.0608
FoobarAB1_BazMoo_2BDCDDBBAABBDCAD-1	-0.3232	-0.8079	-0.9276
FoobarAB6_BazMoo_7BAADCDBBDCBBBAC-1	-0.9941	-0.9154	-0.1752
FoobarAB2_BazMoo_4ADBBCDADCCCDADD-1	-0.3788	-0.6738	-0.2564
FoobarAB6_BazMoo_8BADCDBBBCCADADB-1	-0.3726	-0.5976	-0.2088
FoobarAB4_BazMoo_6ADDDADABAAABBCC-1	-0.2081	-0.74	-0.6627
FoobarAB6_BazMoo_1DDCCBADBBBCDACB-1	-0.5811	-0.1213	-0.3213
FoobarAB7_BazMoo_4BACAADABBABCABD-1	-0.3979	-0.6059	-0.2689
FoobarAB8_BazMoo_6DACACCACAABADBD-1	-0.855	-0.9231	-0.7716
FoobarAB3_BazMoo_8AAACADAADBCBBBB-1	-0.2233	-0.198	-0.5421
FoobarAB8_BazMoo_1DCCCBBCBACDAACB-1	-0.9237	-0.9113	-0.4572
FoobarAB4_BazMoo_2CCBDCDDACBCBAAC-1	-0.6928	-0.44	-0.7597
FoobarAB1_BazMoo_7DDCCBCDADDAADDC-1	-0.7124	-0.0164	-0.4955
FoobarAB6_BazMoo_5CABADBCBDBDCDDD-1	-0.4379	-0.4416	-0.5972
FoobarAB6_BazMoo_6DACDCCDAACACCDC-1	-0.6264	-0.2333	-0.121
FoobarAB1_BazMoo_7BBDBADCBCADDCDB-1	-0.0777	-0.6575	-0.0129
FoobarAB2_BazMoo_5BACBDCAABBDCDDD-1	-0.6698	-0.78	-0.6741
FoobarAB7_BazMoo_2CDDBDDAADDDDCDA-1	-0.5573	-0.1421	-0.8708
FoobarAB6_BazMoo_3CCAAADBCDAADDAC-1	-0.482	-0.7622	-0.251
FoobarAB2_BazMoo_4BADBDDBCBADDAAC-1	-0.6228	-0.9504	-0.746
FoobarAB8_BazMoo_8BBBDBAACBCDDAAA-1	-0.9036	-0.5107	-0.555
FoobarAB3_BazMoo_2CCBCACBCABBABAA-1	-0.5952	-0.8268	-0.4623
FoobarAB1_BazMoo_5DDDBCBBAACCCCDC-1	-0.1582	-0.6998	-0.1907
FoobarAB4_BazMoo_7DDAADAAADDBDAAC-1	-0.0835	-0.6409	-0.8764
FoobarAB8_BazMoo_4CAADDAACCBCDADA-1	-0.5902	-0.8476	-0.1909
FoobarAB6_BazMoo_8DBCDDBDDCBBACBA-1	-0.9499	-0.0655	-0.7889
FoobarAB4_BazMoo_6DDACBABCAADCABB-1	-0.7518	-0.4016	-0.3342
FoobarAB2_BazMoo_2CCCBCCABDDACBCC-1	-0.3736	-0.2549	-0.4488
FoobarAB4_BazMoo_4CACABDBCCBDAADB-1	-0.4783	-0.6164	-0.4631
FoobarAB4_BazMoo_5CADACDCCDADDBCB-1	-0.3531	-0.4717	-0.1565
FoobarAB2_BazMoo_1DBABDAADDBAADDC-1	-0.8319	-0.1134	-0.3002
FoobarAB5_BazMoo_8ACBABCBABDBACAB-1	-0.6455	-0.8647	-0.0703
FoobarAB8_BazMoo_2AAAAACCCBADDADC-1	-0.9307	-0.9671	-0.1291
FoobarAB6_BazMoo_6ADADAABBBDCCCBC-1	-0.4446	-0.9421	-0.2289
FoobarAB2_BazMoo_8DDCDCDDDCDBAABB-1	-0.3284	-0.3927	-0.8793
FoobarAB7_BazMoo_6BADAADBCCCCDBDB-1	-0.646	-0.2694	-0.5717
FoobarAB2_BazMoo_1DCDBACCDDCBADCA-1	-0.4002	-0.9942	-0.0461
FoobarAB8_BazMoo_3CBBDBDADCACCAAB-1	-0.1284	-0.5073	-0.8249
FoobarAB6_BazMoo_6BDBDCADBCBADAAA-1	-0.2701	-0.3948	-0.1668
FoobarAB1_BazMoo_8BACBCCCBADADACC-1	-0.2584	-0.7027	-0.526
FoobarAB2_BazMoo_5BAAACDCBDDBCADD-1	-0.2174	-0.8754	-0.0758
FoobarAB1_BazMoo_4CADCDDCBBCBBCBC-1	-0.7135	-0.1389	-0.5813
FoobarAB3_BazMoo_2ACCBDADADDCCBDC-1	-0.8958	-0.3376	-0.2769
FoobarAB6_BazMoo_7DABBCCDBABAABCB-1	-0.8351	-0.2123	-0.5408
FoobarAB7_BazMoo_1CACACCBCBDBDABB-1	-0.6975	-0.1842	-0.7672
FoobarAB5_BazMoo_8DBBBDBDAADBDCBB-1	-0.6497	-0.4013	-0.005
FoobarAB2_BazMoo_8DBDCBDAADBCDCBB-1	-0.8859	-0.9121	-0.9322
FoobarAB1_BazMoo_3BCCCCBAAACBDBCA-1	-0.8849	-0.1942	-0.6404
FoobarAB1_BazMoo_1ACCDCCACCCADCDB-1	-0.153	-0.753	-0.1602
FoobarAB6_BazMoo_3DABAABCCDDDACBA-1	-0.806	-0.4246	-0.8892
FoobarAB5_BazMoo_1ADACBDABDAAAABB-1	-0.219	-0.3964	-0.9209
FoobarAB6_BazMoo_3BCBCABCBDCCABAA-1	-0.2278	-0.6033	-0.0794
