NAME	CLUSTER	SUBCLUSTER
FoobarAB3_BazMoo_7ADDCDBCAAACAACD-1	N	NNP
FoobarAB5_BazMoo_4ABADDBDADACCBBA-1	N	NNP
FoobarAB4_BazMoo_5CDBCCCDDAAADCBA-1	N	NNP
FoobarAB6_BazMoo_6BCACBABADACBDBD-1	N	NNP
FoobarAB7_BazMoo_1DBDBCBBCACDCBCA-1	N	NNP
FoobarAB6_BazMoo_7BCBBDBDCABAACCD-1	N	NNP
FoobarAB2_BazMoo_2CDBBCCCADDBCAAD-1	N	NNP
FoobarAB8_BazMoo_7CBDBAABAACCBCAB-1	N	NNP
FoobarAB3_BazMoo_2ADADCBCBBCCCADD-1	N	NNP
FoobarAB7_BazMoo_4DDCACABADAABCCB-1	N	NNP
FoobarAB8_BazMoo_2DBDDDABABDBCDCA-1	N	NNP
FoobarAB8_BazMoo_3AABBCACACAACABD-1	N	NNP
FoobarAB1_BazMoo_1ADCCDCDADBCDDAD-1	N	NNP
FoobarAB3_BazMoo_2ADDCAAAAADCDACC-1	N	NNP
FoobarAB4_BazMoo_3CBDABAADDABDCAB-1	N	NNP
FoobarAB6_BazMoo_2CDDBCADADCAABAB-1	N	NNP
FoobarAB8_BazMoo_1BACCBBCACADCADD-1	N	NNP
FoobarAB2_BazMoo_1BDBAAABCDCBBBAA-1	N	NNP
FoobarAB8_BazMoo_5AABDCCCBBBBADBB-1	N	NNP
FoobarAB4_BazMoo_4BDDBCDACBDBDDBD-1	N	NNP
FoobarAB7_BazMoo_4ACAADACCDADCCBC-1	N	NNP
FoobarAB4_BazMoo_8CDABAAAAACBAACB-1	N	NNP
FoobarAB5_BazMoo_2DBDBCADBDACBDCD-1	N	NNP
FoobarAB8_BazMoo_7CDBBCDDBADCDAAD-1	N	NNP
FoobarAB2_BazMoo_1DBCBDDBCDBDBCCB-1	N	NNP
FoobarAB6_BazMoo_7CBABBCBDCBABCAB-1	N	NNP
FoobarAB1_BazMoo_7DDCBBBBAAACAACC-1	N	NNP
FoobarAB1_BazMoo_6ACDBAABDCBDCDBA-1	N	NNP
FoobarAB7_BazMoo_5BCDACCACDADDBBA-1	N	NNP
FoobarAB2_BazMoo_4ABCADBBCADAABBD-1	N	NNP
FoobarAB7_BazMoo_8DDBCBDCAAACCDCC-1	N	NNP
FoobarAB5_BazMoo_8CDABBDDBAACDBAB-1	N	NNP
FoobarAB4_BazMoo_6DAADDBCABDBDBAC-1	N	NNP
FoobarAB6_BazMoo_3BACBAADBCADDBDA-1	N	NNP
FoobarAB2_BazMoo_3ADDBCAAAAADABAB-1	N	NNP
FoobarAB4_BazMoo_8DACCAACDDBCBBDA-1	N	NNP
FoobarAB7_BazMoo_5ABDDDDDBADCBADD-1	N	NNP
FoobarAB2_BazMoo_2BCABABAADBAABBB-1	N	NNP
FoobarAB1_BazMoo_8CCDBCABBBDDDCBA-1	N	NNP
FoobarAB7_BazMoo_5CAADBBCBCBBCCDA-1	N	NNP
FoobarAB3_BazMoo_5DCACBCACCDABACD-1	N	NNP
FoobarAB5_BazMoo_8BBADBCAACDADCCB-1	N	NNP
FoobarAB5_BazMoo_1DACCADBCCBCBBAB-1	N	NNP
FoobarAB5_BazMoo_7BABAACCCABAADDB-1	N	NNP
FoobarAB5_BazMoo_1DDDDBACCBABCADC-1	N	NNP
FoobarAB5_BazMoo_3DCDDACADDBDCCDD-1	N	NNP
FoobarAB5_BazMoo_7ACCDABBDBABBBCC-1	N	NNP
FoobarAB2_BazMoo_4AADCBACCAACBACD-1	N	NNP
FoobarAB2_BazMoo_7CBABBBBCCCBCCCB-1	N	NNP
FoobarAB1_BazMoo_6BAADDBDCDAACBDA-1	N	NNP
FoobarAB6_BazMoo_1ACDCCDDDDACDABB-1	N	NNP
FoobarAB1_BazMoo_1DCDDCBDCDADDAAA-1	N	NNP
FoobarAB7_BazMoo_6CDCCABDCBABADDA-1	N	NNP
FoobarAB4_BazMoo_2DDDBCBBBDDBDCAC-1	N	NNP
FoobarAB2_BazMoo_8CDCDCABCDAACBCA-1	N	NNP
FoobarAB8_BazMoo_2DCBADBACABDDDDB-1	N	NNP
FoobarAB2_BazMoo_4CAADACBACDBCCBD-1	N	NNP
FoobarAB3_BazMoo_6BCCABDADBDDABAB-1	N	NNP
FoobarAB5_BazMoo_4ABCBBBCDDBBCCBB-1	N	NNP
FoobarAB7_BazMoo_4BBBCBADBADBDADC-1	N	NNP
FoobarAB1_BazMoo_4CBCCACADAACBADA-1	N	NNP
FoobarAB4_BazMoo_3DBDBACBBCDBBDCD-1	N	NNP
FoobarAB8_BazMoo_4DACABCBBAAADABA-1	N	NNP
FoobarAB1_BazMoo_5CCDBCABBABAACAA-1	N	NNP
FoobarAB4_BazMoo_3DBDADCDADDBBBAA-1	N	NNP
FoobarAB5_BazMoo_8ACDCAACCDABDACC-1	N	NNP
FoobarAB3_BazMoo_2BCCBDDACDCAAACB-1	N	NNP
FoobarAB4_BazMoo_2DCBDACABAADDDBB-1	N	NNP
FoobarAB5_BazMoo_4CCAADBBCABBDCDA-1	N	NNP
FoobarAB1_BazMoo_2CACDDCDDDBADCBC-1	N	NNP
FoobarAB7_BazMoo_8DBDACBADADDCADA-1	N	NNP
FoobarAB4_BazMoo_7DDADDABBBCDCBDC-1	N	NNP
FoobarAB1_BazMoo_1CCBBCCBBBABACBA-1	N	NNP
FoobarAB5_BazMoo_3DDABACBBCCDCBBD-1	N	NNP
FoobarAB8_BazMoo_8BADCCCDDDBDBCBC-1	N	NNP
FoobarAB3_BazMoo_1CCBDCBDDADBADAD-1	N	NNP
FoobarAB4_BazMoo_3ADBBCBDCDBADBDA-1	N	NNP
FoobarAB1_BazMoo_3CBDCADBBBCDBDAC-1	N	NNP
FoobarAB5_BazMoo_3ACCBBDABCABAAAD-1	N	NNP
FoobarAB4_BazMoo_6ABACBDCCDCBDCDA-1	N	NNP
FoobarAB8_BazMoo_7ABDDCDABCBCBDCD-1	N	NNP
FoobarAB8_BazMoo_1BAACCCDDCCBACAB-1	N	NNP
FoobarAB6_BazMoo_7CDADBACCABBDCCB-1	N	NNP
FoobarAB3_BazMoo_7CDDDDBDCBDDABCC-1	N	NNP
FoobarAB6_BazMoo_2DACBCAACBAAADBB-1	N	NNP
FoobarAB3_BazMoo_1AABCCABBCBACDAC-1	N	NNP
FoobarAB7_BazMoo_3DACCACBABACCCCC-1	N	NNP
FoobarAB6_BazMoo_3DACAABDCCABDBDC-1	N	NNP
FoobarAB3_BazMoo_6DBAACDACBBBCCBA-1	N	NNP
FoobarAB8_BazMoo_4DABDACCACACACAD-1	N	NNP
FoobarAB3_BazMoo_6CCDAABCACBDCDAA-1	N	NNP
FoobarAB8_BazMoo_3ADDBCCDADDACBCA-1	N	NNP
FoobarAB6_BazMoo_6BBACABDAABCABCD-1	N	NNP
FoobarAB5_BazMoo_7CBDDCADACCCACDD-1	N	NNP
FoobarAB6_BazMoo_1DDAABBAADDDDBDC-1	N	NNP
FoobarAB3_BazMoo_8CBDACDBCBBACCDA-1	N	NNP
FoobarAB4_BazMoo_7CCCABCADBBCABAA-1	N	NNP
FoobarAB4_BazMoo_4BCDCBDBCDBDCCCC-1	N	NNP
FoobarAB5_BazMoo_5BCBDBCCCBADBDBD-1	N	NNP
FoobarAB5_BazMoo_2DBCCBCDDCBCABDD-1	N	NNP
FoobarAB6_BazMoo_1BBAABDBAACBDDDA-1	N	NNP
FoobarAB1_BazMoo_8DADCBCAAADABCCA-1	N	NNP
FoobarAB8_BazMoo_4DADCABDCCDDACBB-1	N	NNP
FoobarAB1_BazMoo_7ABBCDDCADBADCDD-1	N	NNP
FoobarAB3_BazMoo_5DDAABCBCDAAAABB-1	N	NNP
FoobarAB6_BazMoo_7CADAABCCBBCBAAB-1	N	NNP
FoobarAB1_BazMoo_3CADBBDABCCBBBCC-1	N	NNP
FoobarAB5_BazMoo_1DABCBADABBBCDDD-1	N	NNP
FoobarAB8_BazMoo_6DADBAACDBACBCCC-1	N	NNP
FoobarAB4_BazMoo_8BBCBCBAADADCCCA-1	N	NNP
FoobarAB8_BazMoo_1DADBABBAABCCBCC-1	N	NNP
FoobarAB5_BazMoo_5DACCDBBABABCCBA-1	N	NNP
FoobarAB8_BazMoo_1AADCDCDCAACDAAC-1	N	NNP
FoobarAB6_BazMoo_4BBDCABCABABCDBC-1	N	NNP
FoobarAB5_BazMoo_4DBDCDBDCDCCADBD-1	N	NNP
FoobarAB8_BazMoo_4AAABACDACBBDDDB-1	N	NNP
FoobarAB5_BazMoo_8BABCACABCBBCBBC-1	N	NNP
FoobarAB1_BazMoo_5BDDBBDBDCDDBAAC-1	N	NNP
FoobarAB4_BazMoo_6ACCDDDDCACBCACA-1	N	NNP
FoobarAB6_BazMoo_1CBBDDBCACDCCADD-1	N	NNP
FoobarAB2_BazMoo_4ACCBCBABBAABADB-1	N	NNP
FoobarAB8_BazMoo_5BACCABCCBABDBAD-1	N	NNP
FoobarAB3_BazMoo_6DADCCBAABDABBCC-1	N	NNP
FoobarAB5_BazMoo_1CCBDBDACCAAACDB-1	N	NNP
FoobarAB1_BazMoo_2CADBBBBDAAABBCC-1	N	NNP
FoobarAB4_BazMoo_1DACABBBCDCDABCD-1	N	NNP
FoobarAB6_BazMoo_2AADDBBCCBBACBBA-1	N	NNP
FoobarAB3_BazMoo_4CABDDCBDBBABCBC-1	N	NNP
FoobarAB1_BazMoo_4CBBADDBBBDBDBAD-1	N	NNP
FoobarAB5_BazMoo_3DDBBBBBCAADACDC-1	N	NNP
FoobarAB6_BazMoo_7CDCCACDCABACCDC-1	N	NNP
FoobarAB1_BazMoo_7AACADDCBBACABBA-1	N	NNP
FoobarAB6_BazMoo_5ADDCDBCBBCCDABD-1	N	NNP
FoobarAB2_BazMoo_8BCCBABBBDDABAAD-1	N	NNP
FoobarAB8_BazMoo_8CBABBDADCCDBDBA-1	N	NNP
FoobarAB1_BazMoo_5DBABBBBBABADDBA-1	N	NNP
FoobarAB5_BazMoo_7DDACDDDAACDCBCC-1	N	NNP
FoobarAB3_BazMoo_4BDCBCADDDDBABDB-1	N	NNP
FoobarAB8_BazMoo_3DDDAAAAAACDCADC-1	N	NNP
FoobarAB4_BazMoo_1BDDCCCDBDBBABCA-1	N	NNP
FoobarAB7_BazMoo_2CCAACCCAABADBBB-1	N	NNP
FoobarAB8_BazMoo_8BDCAACBDACAACDB-1	N	NNP
FoobarAB8_BazMoo_1CCDBDBDCBCACBAC-1	N	NNP
FoobarAB7_BazMoo_5CDBCDBAABABBBDD-1	N	NNP
FoobarAB7_BazMoo_1BBDBCDBCDCBABBB-1	N	NNP
FoobarAB5_BazMoo_6DDDAABBDDDACBAD-1	N	NNP
FoobarAB7_BazMoo_3ADDBABBAADCCBCD-1	N	NNP
FoobarAB4_BazMoo_3CBDCACADCBDDCBA-1	N	NNP
FoobarAB4_BazMoo_4DBBDDDCDDBABCAB-1	N	NNP
FoobarAB7_BazMoo_2AACCCCCCCDBAAAB-1	N	NNP
FoobarAB8_BazMoo_6ACABBBBCACCCABC-1	N	NNP
FoobarAB6_BazMoo_1CBDACDDBDBBAABA-1	N	NNP
FoobarAB7_BazMoo_1CADACDCADBABBCC-1	N	NNP
FoobarAB5_BazMoo_6AADADDBADDDDACC-1	N	NNP
FoobarAB7_BazMoo_5BCABAABDBDBCCCD-1	N	NNP
FoobarAB2_BazMoo_4DDABABBDCDDDCBB-1	N	NNP
FoobarAB3_BazMoo_4AADCBBAAAAAACBA-1	N	NNP
FoobarAB6_BazMoo_4BCDBCCCACCCBCAD-1	N	NNP
FoobarAB1_BazMoo_3ADDDBDACDCBCCBC-1	N	NNP
FoobarAB7_BazMoo_3BDADCBCDDAAAACA-1	N	NNP
FoobarAB6_BazMoo_2BCABAACBDDBBBAA-1	N	NNP
FoobarAB6_BazMoo_8AABAAABBAADAABD-1	N	NNP
FoobarAB1_BazMoo_2BBCBACCBCCDCBAB-1	N	NNP
FoobarAB4_BazMoo_1ADDBCBCBBAACADC-1	N	NNP
FoobarAB5_BazMoo_1BBACDBBDDBDBCCA-1	N	NNP
FoobarAB2_BazMoo_2CBDACCCAADDABCC-1	N	NNP
FoobarAB7_BazMoo_6DBBBBDACCCACAAC-1	N	NNP
FoobarAB2_BazMoo_7AACDCDCCBADBCDB-1	N	NNP
FoobarAB7_BazMoo_8ADCAABBDAAABCAC-1	N	NNP
FoobarAB8_BazMoo_1BBBBDBAABDBDADB-1	N	NNP
FoobarAB1_BazMoo_1CCBDBCDDBCBDDCB-1	N	NNP
FoobarAB1_BazMoo_8DDBDCDBDCBDBADC-1	N	NNP
FoobarAB1_BazMoo_8CDCBCDBADBCBDBC-1	N	NNP
FoobarAB7_BazMoo_4CCDBBCCBCBDBCCD-1	N	NNP
FoobarAB6_BazMoo_5ABBDAABACBBBBBA-1	N	NNP
FoobarAB2_BazMoo_8BAABBDCCCBDDBCA-1	N	NNP
FoobarAB4_BazMoo_8ACBADDADACABABB-1	N	NNP
FoobarAB7_BazMoo_3AABBCCCCCBBABBC-1	N	NNP
FoobarAB3_BazMoo_1ADCBCAADDDBABBA-1	N	NNP
FoobarAB1_BazMoo_1CCCBADCBDCDAACD-1	N	NNP
FoobarAB1_BazMoo_3CBCCAABACDAAAAC-1	N	NNP
FoobarAB5_BazMoo_5CBCBDABADDCACDD-1	N	NNP
FoobarAB4_BazMoo_3DADBBDCCABADDCB-1	N	NNP
FoobarAB8_BazMoo_2DDBCDADDADCBAAA-1	N	NNP
FoobarAB6_BazMoo_4BBCBACCCACAABAB-1	N	NNP
FoobarAB6_BazMoo_5DAABCBCCDBADBBC-1	N	NNP
FoobarAB2_BazMoo_1BCCACACCDBBBBAA-1	N	NNP
FoobarAB7_BazMoo_8ABBBACCDBDADDCB-1	N	NNP
FoobarAB6_BazMoo_1DACBBCDCBDCBCDB-1	N	NNP
FoobarAB5_BazMoo_4DAADBDADDDDCCAA-1	N	NNP
FoobarAB6_BazMoo_5BDBDDDCDCDBBBDB-1	N	NNP
FoobarAB1_BazMoo_8ABAABCBBCBADBBC-1	N	NNP
FoobarAB7_BazMoo_3CACACDCBBACBCAA-1	N	NNP
FoobarAB7_BazMoo_1CADCABACACCABDA-1	N	NNP
FoobarAB3_BazMoo_2CCCBCBBAACCDBDA-1	N	NNP
FoobarAB1_BazMoo_8CCDDBDDBBDBCCBD-1	N	NNP
FoobarAB1_BazMoo_4ACAADDBDDACCBCD-1	N	NNP
FoobarAB1_BazMoo_6DAACDABDCCAADBC-1	N	NNP
FoobarAB5_BazMoo_8BAACCBCBAADCADD-1	N	NNP
FoobarAB2_BazMoo_8BBACBDABADDADCC-1	N	NNP
FoobarAB6_BazMoo_7DADBBAAAAAADCBA-1	N	NNP
FoobarAB4_BazMoo_5CCABCACDCCBBDDA-1	N	NNP
FoobarAB8_BazMoo_7ACBCBDABABBDBDD-1	N	NNP
FoobarAB3_BazMoo_5DBDDABBDBCDADDB-1	N	NNP
FoobarAB3_BazMoo_6BAABADDDAABBBCC-1	N	NNP
FoobarAB7_BazMoo_4DBCBBBAAACCCDDB-1	N	NNP
FoobarAB5_BazMoo_6ADCDABDAAAACDDD-1	N	NNP
FoobarAB8_BazMoo_5CDDDCBCDCACBBBB-1	N	NNP
FoobarAB6_BazMoo_3CBDBABCCBBDACDA-1	N	NNP
FoobarAB5_BazMoo_5BADBCDACDABBDBD-1	N	NNP
FoobarAB3_BazMoo_4CBBBBDAACACDACC-1	N	NNP
FoobarAB3_BazMoo_5DDABCDDCADCDBBD-1	N	NNP
FoobarAB8_BazMoo_7DBDDADBCBBBDDBA-1	N	NNP
FoobarAB7_BazMoo_3CDBDCBACADDCCCD-1	N	NNP
FoobarAB2_BazMoo_6DDBCCADACBCDAAC-1	N	NNP
FoobarAB2_BazMoo_6CCABABBBDBDAAAA-1	N	NNP
FoobarAB5_BazMoo_6BDAACAACDCCCCCD-1	N	NNP
FoobarAB5_BazMoo_4CDCAACCAADBADCB-1	N	NNP
FoobarAB6_BazMoo_7BDCDDABBBCACAAD-1	N	NNP
FoobarAB6_BazMoo_4BBBADBACDACCDCB-1	N	NNP
FoobarAB3_BazMoo_7DABDDCBACCBABCD-1	N	NNP
FoobarAB8_BazMoo_2BBDCDDCDDADBABC-1	N	NNP
FoobarAB3_BazMoo_1ABBACDCCDABBBCB-1	N	NNP
FoobarAB8_BazMoo_5ABDDBBBBCCBDCAC-1	N	NNP
FoobarAB2_BazMoo_6ABABADAACDABBAB-1	N	NNP
FoobarAB8_BazMoo_5AAAACADDABCACCC-1	N	NNP
FoobarAB8_BazMoo_5ADDBCBDACCBCCAC-1	N	NNP
FoobarAB7_BazMoo_4BBCBCAACDBCDCDB-1	N	NNP
FoobarAB6_BazMoo_1CCBBCCACDABCCDD-1	N	NNP
FoobarAB2_BazMoo_2BDCDDDDCBABBABD-1	N	NNP
FoobarAB8_BazMoo_2ABAAABDADDDDDAA-1	N	NNP
FoobarAB3_BazMoo_6CDBCBDCCDBCBDBB-1	N	NNP
FoobarAB8_BazMoo_8ABBCDCBBBCDBDDA-1	N	NNP
FoobarAB8_BazMoo_5DDAABBDDDCCBBBD-1	N	NNP
FoobarAB2_BazMoo_4CCCBCBBDDCADBDA-1	N	NNP
FoobarAB3_BazMoo_8ADCDAAACDCBDADA-1	N	NNP
FoobarAB7_BazMoo_7BBCBADCDDCCBADC-1	N	NNP
FoobarAB8_BazMoo_6BBCDDBCDDAABBBD-1	N	NNP
FoobarAB2_BazMoo_4BBACBBDCBDCCCDB-1	N	NNP
FoobarAB1_BazMoo_4BBCDCBCACAAADDB-1	N	NNP
FoobarAB4_BazMoo_3CCCCBDBCDBDDDBD-1	N	NNP
FoobarAB1_BazMoo_5AABACADAADDBDAC-1	N	NNP
FoobarAB4_BazMoo_1CDADCABCAADBCBB-1	N	NNP
FoobarAB4_BazMoo_5BBCCBDAACACBDBC-1	N	NNP
FoobarAB4_BazMoo_5DDDDAACACBDCDCD-1	N	NNP
FoobarAB6_BazMoo_6CDDCCCBABACBDCD-1	N	NNP
FoobarAB6_BazMoo_5ACDCBCDAABCCBAB-1	N	NNP
FoobarAB8_BazMoo_1BACCBDBBBBADABB-1	N	NNP
FoobarAB2_BazMoo_8DACCDCADDDCDBAD-1	N	NNP
FoobarAB7_BazMoo_8BDCDDBABAABABDC-1	N	NNP
FoobarAB6_BazMoo_8CBACDBABDACDBCD-1	N	NNP
FoobarAB5_BazMoo_8CCBDBADBDCCDDBB-1	N	NNP
FoobarAB8_BazMoo_5BBAADCDDCADBADC-1	N	NNP
FoobarAB5_BazMoo_1CBBBDDCAAAADCBB-1	N	NNP
FoobarAB6_BazMoo_5CBDBCBABBDDACCC-1	N	NNP
FoobarAB1_BazMoo_1AABABACDBCCCDAB-1	N	NNP
FoobarAB8_BazMoo_7DADCAADCAAAACBC-1	N	NNP
FoobarAB7_BazMoo_7BDBDACBDBBDCBBD-1	N	NNP
FoobarAB3_BazMoo_3DDCBCACCCBDDDAD-1	N	NNP
FoobarAB6_BazMoo_1BBDABBCADAABABA-1	N	NNP
FoobarAB2_BazMoo_3CCABBCADACCDBBA-1	N	NNP
FoobarAB6_BazMoo_8DDBDBBBBDCACADD-1	N	NNP
FoobarAB4_BazMoo_6BCAACADBBADDDBD-1	N	NNP
FoobarAB6_BazMoo_2BCCBCDDCDABCDCA-1	N	NNP
FoobarAB1_BazMoo_4DBDADAACACDAABA-1	N	NNP
FoobarAB1_BazMoo_3BBADCDDDDABBCCC-1	N	NNP
FoobarAB5_BazMoo_3CABBACCACBBCDAD-1	N	NNP
FoobarAB1_BazMoo_7AADDABCBDDADACB-1	N	NNP
FoobarAB5_BazMoo_2CDDDCCDDADADDDA-1	N	NNP
FoobarAB6_BazMoo_1BDDBACCDABCCABD-1	N	NNP
FoobarAB5_BazMoo_4BAAACDCCBCACCDD-1	N	NNP
FoobarAB2_BazMoo_1ADDDCCACDDCBCAB-1	N	NNP
FoobarAB3_BazMoo_2BABBBDDACBDABAA-1	N	NNP
FoobarAB6_BazMoo_2BDDABDADDDBBABA-1	N	NNP
FoobarAB3_BazMoo_1AABDDBDCDDAABAD-1	N	NNP
FoobarAB6_BazMoo_8DBDBDCCBBCBDDBB-1	N	NNP
FoobarAB3_BazMoo_8CBCADBBACDBABAB-1	N	NNP
FoobarAB6_BazMoo_7DBDDABCCACABCDA-1	N	NNP
FoobarAB8_BazMoo_1DDCDBDADABDCDBA-1	N	NNP
FoobarAB8_BazMoo_7ABBAABBBCCCAAAC-1	N	NNP
FoobarAB5_BazMoo_5BDDDDDAACCAADDB-1	N	NNP
FoobarAB1_BazMoo_6ADDABCDBDDBBCDD-1	N	NNP
FoobarAB1_BazMoo_6DDBDBAAAADDADDD-1	N	NNP
FoobarAB7_BazMoo_2DBDCDDCDCBBACAC-1	N	NNP
FoobarAB5_BazMoo_3ADDCABBACDCCBDD-1	N	NNP
FoobarAB2_BazMoo_7CDDACBACDACCBAB-1	N	NNP
FoobarAB7_BazMoo_4BBBBBBDCCADACCA-1	N	NNP
FoobarAB2_BazMoo_3ADBCDCCACDCADBD-1	N	NNP
FoobarAB7_BazMoo_5CBDCDADCCABADCB-1	N	NNP
FoobarAB5_BazMoo_7DBCBDCCCDDACCAD-1	N	NNP
FoobarAB1_BazMoo_6CDCBACBBCDCCDAB-1	N	NNP
FoobarAB1_BazMoo_5BDDBABCCBDADDBA-1	N	NNP
FoobarAB4_BazMoo_7DCCDBABBCDBBCCB-1	N	NNP
FoobarAB1_BazMoo_6DAACBCCADBDDBCD-1	N	NNP
FoobarAB6_BazMoo_6ABBDADCABCBDBBB-1	N	NNP
FoobarAB6_BazMoo_7AABACCBAABBCCBD-1	N	NNP
FoobarAB3_BazMoo_6ADCCBDDBBCCCBBD-1	N	NNP
FoobarAB7_BazMoo_6BCBBDCDADDDBBDA-1	N	NNP
FoobarAB6_BazMoo_8BBBBAAACADBDCBA-1	N	NNP
FoobarAB2_BazMoo_4DBCCDCAAADBBBBA-1	N	NNP
FoobarAB4_BazMoo_1CBCBCCCDCAABDCB-1	N	NNP
FoobarAB3_BazMoo_8ACDDDCCCDDADABB-1	N	NNP
FoobarAB8_BazMoo_3DDDDDDDAADADDAC-1	N	NNP
FoobarAB4_BazMoo_4DDBBCDDCDBDBDCB-1	N	NNP
FoobarAB6_BazMoo_8ACCDDDDBABBABDC-1	N	NNP
FoobarAB1_BazMoo_7ACCCBDDAACCBADC-1	N	NNP
FoobarAB5_BazMoo_7ADBDADDBCCBBDCC-1	N	NNP
FoobarAB3_BazMoo_6DCADADBCBCDCBCD-1	N	NNP
FoobarAB3_BazMoo_7ADCAACDCDACADCB-1	N	NNP
FoobarAB3_BazMoo_7DBCBADADBBDDDCC-1	N	NNP
FoobarAB4_BazMoo_7BDDDDDBCCBBCCAC-1	N	NNP
FoobarAB5_BazMoo_5DACDAAACBDBADCA-1	N	NNN
FoobarAB8_BazMoo_8BCACDDAAABADCCA-1	N	NNN
FoobarAB2_BazMoo_6AACCBAABACABBDA-1	N	NNN
FoobarAB8_BazMoo_8CDBBDBCCBBAADAC-1	N	NNN
FoobarAB4_BazMoo_6DDDBBABDBACAADB-1	N	NNN
FoobarAB1_BazMoo_6DAABACBBDCBDABB-1	N	NNN
FoobarAB1_BazMoo_6ABBACCBACBAAABC-1	N	NNN
FoobarAB1_BazMoo_8DDACDADDBBCDCDB-1	N	NNN
FoobarAB2_BazMoo_2ACACADCCBDDABAB-1	N	NNN
FoobarAB7_BazMoo_5BBBBACADDDBABCA-1	N	NNN
FoobarAB1_BazMoo_8CCCADABAACCDADC-1	N	NNN
FoobarAB6_BazMoo_6CDDBCCDDAADDBBC-1	N	NNN
FoobarAB4_BazMoo_6BCDCCCBCCADDBBB-1	N	NNN
FoobarAB4_BazMoo_3DBCADCBABCDCDDA-1	N	NNN
FoobarAB6_BazMoo_7DBCDDADCBAABCDD-1	N	NNN
FoobarAB1_BazMoo_6BBBBCCCBDBBDBDC-1	N	NNN
FoobarAB6_BazMoo_6CABCDAABCABBACD-1	N	NNN
FoobarAB8_BazMoo_4DCBBCDCBDCAADCA-1	N	NNN
FoobarAB8_BazMoo_1BABBCADAACBDACD-1	N	NNN
FoobarAB1_BazMoo_8CBCADAACDCABBCA-1	N	NNN
FoobarAB2_BazMoo_6ACADABACCDADCDC-1	N	NNN
FoobarAB4_BazMoo_1BCBCCDDABCACDAC-1	N	NNN
FoobarAB1_BazMoo_3DCDDBABBDAACCBA-1	N	NNN
FoobarAB5_BazMoo_1CDDDDACACBCBAAB-1	N	NNN
FoobarAB2_BazMoo_6CBBDCBABCDACDAC-1	N	NNN
FoobarAB1_BazMoo_1BBCDACDDDAACCCA-1	N	NNN
FoobarAB6_BazMoo_5CDABABDABABCCAA-1	N	NNN
FoobarAB5_BazMoo_5CDABBBACADAADAD-1	N	NNN
FoobarAB5_BazMoo_1ACDACADDDADCCCD-1	N	NNN
FoobarAB1_BazMoo_7CABBCABBCBDBBBD-1	N	NNN
FoobarAB3_BazMoo_8DDCCABDCADBCDAA-1	N	NNN
FoobarAB8_BazMoo_7BDADDCABCABBDAB-1	N	NNN
FoobarAB1_BazMoo_8DDBCDACBCACDCCA-1	N	NNN
FoobarAB7_BazMoo_5CCBDACBCDCCDAAB-1	N	NNN
FoobarAB4_BazMoo_7BDBACDACDABBADC-1	N	NNN
FoobarAB3_BazMoo_3DCCBDAACBDCAAAB-1	N	NNN
FoobarAB1_BazMoo_5DCACDDABCDCBCDB-1	N	NNN
FoobarAB2_BazMoo_4CDBACDCDBBCAAAB-1	N	NNN
FoobarAB3_BazMoo_6CABDABACDAABBDA-1	N	NNN
FoobarAB6_BazMoo_8BBCCDDBDCACCCCD-1	N	NNN
FoobarAB4_BazMoo_3BAADCACDBADDABA-1	N	NNN
FoobarAB8_BazMoo_6ADCABDBDDCBDDDC-1	N	NNN
FoobarAB8_BazMoo_3DCABDBCDCABDCCB-1	N	NNN
FoobarAB8_BazMoo_1ACACDABCDAADCCD-1	N	NNN
FoobarAB1_BazMoo_6CCADDDACBBBABCC-1	N	NNN
FoobarAB3_BazMoo_5CAABBDABABBDACC-1	N	NNN
FoobarAB6_BazMoo_1BBADDAAAACBBACA-1	N	NNN
FoobarAB7_BazMoo_6DAACACCBACCDACD-1	N	NNN
FoobarAB7_BazMoo_8ADAADCBBCADDBDA-1	N	NNN
FoobarAB2_BazMoo_1BACDDCDABBAAAAB-1	N	NNN
FoobarAB1_BazMoo_4DBDAABDBBADABCA-1	N	NNN
FoobarAB5_BazMoo_8DBCCBACDDDCACDC-1	N	NNN
FoobarAB1_BazMoo_6BDDABDBCDCCBCAD-1	N	NNN
FoobarAB7_BazMoo_8DBDBCBDAABBDCCA-1	N	NNN
FoobarAB4_BazMoo_4DDBBCBAAADBACDB-1	N	NNN
FoobarAB1_BazMoo_1DDDDDADADCAACCA-1	N	NNN
FoobarAB3_BazMoo_1CDCCADBABCCACDD-1	N	NNN
FoobarAB5_BazMoo_5DDCBADACDDCBCDA-1	N	NNN
FoobarAB7_BazMoo_8DABDAACDBDABCCA-1	N	NNN
FoobarAB2_BazMoo_3DBDBCBACDCCBBBC-1	N	NNN
FoobarAB7_BazMoo_4ADDDCABCBCCDDBD-1	N	NNN
FoobarAB3_BazMoo_2DDCDBDDDDAACCAD-1	N	NNN
FoobarAB8_BazMoo_2CCACAADDAABABAD-1	N	NNN
FoobarAB7_BazMoo_8BBBBDABBABDCCAB-1	N	NNN
FoobarAB4_BazMoo_2AADCBDDDBABCABD-1	N	NNN
FoobarAB8_BazMoo_6ABBCABBBABBACDA-1	N	NNN
FoobarAB7_BazMoo_7BDCCBCADDDBBACC-1	N	NNN
FoobarAB7_BazMoo_7CCDBCAAADCCDAAB-1	N	NNN
