NAME	X	Y
FoobarAB3_BazMoo_7CABDACDDCDDADBA-1	-0.4906	-0.6702
FoobarAB7_BazMoo_6CACCDADDDDCDCBB-1	-0.8904	-0.9644
FoobarAB8_BazMoo_3ACBBADCBADDDDAC-1	-0.1275	-0.3654
FoobarAB3_BazMoo_2BDBCABCCBCDDDAC-1	-0.6453	-0.5312
FoobarAB1_BazMoo_1CCDBCCADCDDCAAD-1	-0.5189	-0.8689
FoobarAB4_BazMoo_8AAACBCAABCDACAD-1	-0.5447	-0.6482
FoobarAB6_BazMoo_3ABDDAACDCACABDC-1	-0.7483	-0.2999
FoobarAB7_BazMoo_2CDDBDBAAACDBABB-1	-0.2481	-0.9157
FoobarAB2_BazMoo_8CDBCDAADBDDBAAB-1	-0.9032	-0.9535
FoobarAB3_BazMoo_5BBDACDDCBCDAADC-1	-0.7049	-0.7567
FoobarAB7_BazMoo_8DDADAADBDCACBDB-1	-0.5548	-0.2949
FoobarAB4_BazMoo_7CCDCDADBCCAAAAC-1	-0.0436	-0.6506
FoobarAB7_BazMoo_5ABCBDBADBACDAAD-1	-0.1873	-0.1797
FoobarAB2_BazMoo_6BABBDDDDDDCDDDD-1	-0.4458	-0.4412
FoobarAB7_BazMoo_2CDCBBADBBADDBDC-1	-0.3473	-0.9362
FoobarAB6_BazMoo_1BAADBCBACDDDBDA-1	-0.7643	-0.0156
FoobarAB3_BazMoo_3BAACADDDDDCAAAB-1	-0.3401	-0.9868
FoobarAB7_BazMoo_8BDBADCACCBDADCC-1	-0.1614	-0.2786
FoobarAB5_BazMoo_8BACDBABDBBDBADC-1	-0.9009	-0.1768
FoobarAB5_BazMoo_8CDBCCABADBDADAA-1	-0.857	-0.053
FoobarAB6_BazMoo_5ACCDDBDDCABDDBD-1	-0.1198	-0.3084
FoobarAB4_BazMoo_7BCDDBCCDAAACDAA-1	-0.86	-0.826
FoobarAB8_BazMoo_8BBCBCBCCDBADBAB-1	-0.0166	-0.4161
FoobarAB6_BazMoo_8DADABCDADDCDCDD-1	-0.5767	-0.4856
FoobarAB2_BazMoo_2DBDDABBCACBAADB-1	-0.2373	-0.2404
FoobarAB3_BazMoo_5BBDADAABACCDDAD-1	-0.5433	-0.6333
FoobarAB6_BazMoo_1ACBACBBADBAACAB-1	-0.3614	-0.9258
FoobarAB8_BazMoo_7DBDCDACABADBBBB-1	-0.4254	-0.3896
FoobarAB2_BazMoo_7BCCBDBDCBCADAAC-1	-0.74	-0.5924
FoobarAB7_BazMoo_4CBAADDDBCADCCAD-1	-0.9556	-0.9477
FoobarAB5_BazMoo_3DBDBCADCAACCACA-1	-0.5543	-0.6789
FoobarAB2_BazMoo_2CDCCDDACBAACBDD-1	-0.6591	-0.8601
FoobarAB7_BazMoo_4AABCAADCDBACCDA-1	-0.5575	-0.4435
FoobarAB7_BazMoo_2CCBDACACDBADACD-1	-0.8093	-0.6028
FoobarAB2_BazMoo_4BCADDDCDBBDDBDD-1	-0.3601	-0.9482
FoobarAB3_BazMoo_5AACDBDBABDDACBD-1	-0.7191	-0.267
FoobarAB3_BazMoo_2BAACDCDBBCBDCBA-1	-0.7225	-0.6491
FoobarAB1_BazMoo_6BDACBDAADDBBAAD-1	-0.5136	-0.0308
FoobarAB4_BazMoo_8CDCDADCCADCDAAA-1	-0.064	-0.3588
FoobarAB1_BazMoo_3BBCBCCCDCBACBBD-1	-0.9016	-0.8812
FoobarAB4_BazMoo_3CBDCDCDACADCBCC-1	-0.0442	-0.9073
FoobarAB8_BazMoo_4DDBADDCCDDDBBDA-1	-0.7886	-0.7417
FoobarAB1_BazMoo_1CBCBDBAADADCDBB-1	-0.0876	-0.67
FoobarAB6_BazMoo_5CBDCDBDACCBADCB-1	-0.9802	-0.3248
FoobarAB5_BazMoo_5BADDDDDACCBCBAD-1	-0.2716	-0.5
FoobarAB4_BazMoo_5CBABDBABDCAABCA-1	-0.4846	-0.0293
FoobarAB6_BazMoo_3CDCACADCACDAABB-1	-0.446	-0.1709
FoobarAB5_BazMoo_2DCCCCABBADDCCDC-1	-0.0145	-0.3993
FoobarAB4_BazMoo_6DDCADBBADBDBCDB-1	-0.2157	-0.5007
FoobarAB2_BazMoo_1DAACBADCCCABDAD-1	-0.8654	-0.1237
FoobarAB1_BazMoo_7CDCDDADCADDBBAD-1	-0.2824	-0.8215
FoobarAB4_BazMoo_4ABCCCCDBCCDABBA-1	-0.9502	-0.7489
FoobarAB3_BazMoo_6DBDAABBDCABCBBB-1	-0.7347	-0.141
FoobarAB6_BazMoo_3CBBBDADCADBABAA-1	-0.7679	-0.2783
FoobarAB2_BazMoo_2BCADACBBDCADCDB-1	-0.321	-0.758
FoobarAB3_BazMoo_3AACBACCABCABDDB-1	-0.2982	-0.8946
FoobarAB2_BazMoo_7BBAADCBDCABBDDB-1	-0.2436	-0.019
FoobarAB7_BazMoo_6CCCDCADCDDACAAA-1	-0.502	-0.019
FoobarAB5_BazMoo_4DBDCCAAACDBBDCC-1	-0.518	-0.5155
FoobarAB1_BazMoo_4AABCADCADABCDBC-1	-0.2417	-0.1995
FoobarAB8_BazMoo_4ABADCBCDBACADCC-1	-0.0639	-0.4767
FoobarAB6_BazMoo_7BDBCABCDCDDCBAC-1	-0.2563	-0.1232
FoobarAB1_BazMoo_3BBAACBCADAAACAC-1	-0.1676	-0.3555
FoobarAB7_BazMoo_7BBCCCDCBDDDBCBB-1	-0.6058	-0.0847
FoobarAB4_BazMoo_7ADDABCCCADDACAB-1	-0.0799	-0.4819
FoobarAB6_BazMoo_3CDDAADBDDDBCCCD-1	-0.2469	-0.8992
FoobarAB5_BazMoo_5BCBDCBCCDDCBDBD-1	-0.7125	-0.3953
FoobarAB6_BazMoo_2CDADBCCDCDABDAA-1	-0.0844	-0.8226
FoobarAB2_BazMoo_4DDDCCCADACAACCB-1	-0.9399	-0.3063
FoobarAB8_BazMoo_3CBBBDBBCACCDDAD-1	-0.5092	-0.9905
FoobarAB5_BazMoo_4DDCCDCBBBCDBBAA-1	-0.1202	-0.3398
FoobarAB3_BazMoo_2ADBADCCADCAACAA-1	-0.3665	-0.7149
FoobarAB6_BazMoo_3CCCDAACADCBBADD-1	-0.5435	-0.3914
FoobarAB7_BazMoo_5DBCBADADDCCDDDD-1	-0.2785	-0.872
FoobarAB5_BazMoo_1DBBCAABBAADDDAC-1	-0.1028	-0.31
FoobarAB2_BazMoo_5ABACCBBDACABDAA-1	-0.4678	-0.3946
FoobarAB3_BazMoo_8AADBCAABBBCBCDA-1	-0.1815	-0.0067
FoobarAB1_BazMoo_4DADABCCCCBCAAAA-1	-0.4541	-0.3007
FoobarAB8_BazMoo_1DDCCAAAADCCAAAC-1	-0.0509	-0.2465
FoobarAB4_BazMoo_7CADDCBBDBCDCBCA-1	-0.974	-0.302
FoobarAB8_BazMoo_4DBDDCAACBBACCBD-1	-0.74	-0.2893
FoobarAB4_BazMoo_5CDBBBCCADDAABAB-1	-0.6336	-0.2407
FoobarAB3_BazMoo_7BDCCCDCBAACBABA-1	-0.5902	-0.7202
FoobarAB5_BazMoo_4ACCBABDCBCBBCCC-1	-0.2396	-0.9674
FoobarAB5_BazMoo_1DBBBDCDBAABCADA-1	-0.754	-0.7708
FoobarAB7_BazMoo_6DBDDBDAADDDACDD-1	-0.0584	-0.4868
FoobarAB3_BazMoo_5ADBBCACBADDACAB-1	-0.1645	-0.288
FoobarAB2_BazMoo_1DACDAACBABCDBCB-1	-0.556	-0.7523
FoobarAB2_BazMoo_8CCCCBDCDBDADABD-1	-0.8836	-0.2622
FoobarAB5_BazMoo_6DCCACBDCDDABADD-1	-0.7344	-0.9113
FoobarAB3_BazMoo_3BAABBAADAADBBBC-1	-0.387	-0.7576
FoobarAB1_BazMoo_1DDAACDACCCABAAC-1	-0.3844	-0.7688
FoobarAB8_BazMoo_2ABDCADCCBDBBAAA-1	-0.5001	-0.3459
FoobarAB8_BazMoo_1CBCCACBABCACDAC-1	-0.6567	-0.1352
FoobarAB8_BazMoo_6ADCAABCBBCDCDBD-1	-0.7776	-0.5731
FoobarAB8_BazMoo_7CCBBBADCBCCACBC-1	-0.4382	-0.8468
FoobarAB4_BazMoo_1CDADBCBABBBCAAB-1	-0.6966	-0.3111
FoobarAB4_BazMoo_4CBDACBBADCCCAAD-1	-0.0802	-0.0081
FoobarAB1_BazMoo_2BCBCCAABCBCACBD-1	-0.557	-0.5334
FoobarAB2_BazMoo_5BDBACCACDABDBAB-1	-0.2126	-0.4951
FoobarAB6_BazMoo_3CABDADAADBBBACA-1	-0.2618	-0.6768
FoobarAB3_BazMoo_8DCAAABDCDAACDCA-1	-0.0437	-0.2594
FoobarAB8_BazMoo_4DCBCAACDCAADAAA-1	-0.6148	-0.088
FoobarAB3_BazMoo_2DACBBDCADDAAADB-1	-0.1777	-0.8953
FoobarAB1_BazMoo_2CADBBBCBBAABACC-1	-0.7535	-0.5854
FoobarAB2_BazMoo_2BBCCDACAACCAAAA-1	-0.8514	-0.4126
FoobarAB6_BazMoo_3DDCDDAADDABADAD-1	-0.8335	-0.4142
FoobarAB5_BazMoo_7BCABBCCBABBDADB-1	-0.0392	-0.0567
FoobarAB8_BazMoo_2CBDCCBDAACABCAB-1	-0.2001	-0.2081
FoobarAB7_BazMoo_1CBDDABBBBCDBDBA-1	-0.1129	-0.5407
FoobarAB1_BazMoo_8DCBDBDCBDBADCAA-1	-0.4697	-0.6742
FoobarAB7_BazMoo_2AABBBADADDCACBD-1	-0.5862	-0.4453
FoobarAB5_BazMoo_3CCADCBCCDACBBCB-1	-0.1582	-0.6429
FoobarAB6_BazMoo_5CDBACBDACCADADB-1	-0.9644	-0.1131
FoobarAB1_BazMoo_8CCDBDBACCDCCBDB-1	-0.4399	-0.5348
FoobarAB3_BazMoo_1ADDBBABBAADCABB-1	-0.4983	-0.5114
FoobarAB4_BazMoo_3BDDBCAADBACBCCA-1	-0.6957	-0.8923
FoobarAB4_BazMoo_2CAAACACABCAABAD-1	-0.8655	-0.269
FoobarAB2_BazMoo_2BCCDDCDBDCCDAAA-1	-0.6251	-0.3457
FoobarAB4_BazMoo_7BBCBBDCDCBCADCC-1	-0.6095	-0.7701
FoobarAB3_BazMoo_5CDAACCDDCADCABC-1	-0.134	-0.8497
FoobarAB7_BazMoo_7ACCACCBCACCDBDD-1	-0.3095	-0.7415
FoobarAB1_BazMoo_2DDAADADCCBBCCBD-1	-0.8377	-0.6297
FoobarAB3_BazMoo_5BBADDCCABDCCDAC-1	-0.9993	-0.0556
FoobarAB8_BazMoo_1BBCABDDAABADCAB-1	-0.4936	-0.3232
FoobarAB5_BazMoo_1DAADCBBADDDCBBA-1	-0.5094	-0.7426
FoobarAB2_BazMoo_7CBDBDDCDDDDDBBB-1	-0.9619	-0.1203
FoobarAB4_BazMoo_8CCAADABDBBDDBAB-1	-0.9745	-0.6442
FoobarAB1_BazMoo_7BDAABCAAADCAAAD-1	-0.5872	-0.0286
FoobarAB6_BazMoo_1BACBDCCBBBCACBC-1	-0.809	-0.3376
FoobarAB2_BazMoo_5DBDADDBBBDCBCAC-1	-0.3124	-0.7005
FoobarAB5_BazMoo_2ADBBBCAADDDDACD-1	-0.3516	-0.8304
FoobarAB5_BazMoo_6DAACBBCBBDDDAAA-1	-0.8749	-0.4706
FoobarAB2_BazMoo_3DAAABDCDADDCCCC-1	-0.1072	-0.3624
FoobarAB3_BazMoo_7DDABADDADCBCCDA-1	-0.6422	-0.7639
FoobarAB1_BazMoo_2ACCBCBADCDBBDCA-1	-0.9342	-0.0785
FoobarAB8_BazMoo_4DDADACBDDDBADAC-1	-0.7048	-0.3177
FoobarAB6_BazMoo_3BADDCDDBCBAACAD-1	-0.8648	-0.8125
FoobarAB4_BazMoo_1DADDBAACAAAAACA-1	-0.4287	-0.4587
FoobarAB4_BazMoo_3CDABBBAADCDABBA-1	-0.1441	-0.6657
FoobarAB6_BazMoo_4CADBABACDBABBAB-1	-0.2142	-0.4365
FoobarAB2_BazMoo_4BCCCDCADADBBDAC-1	-0.4184	-0.9672
FoobarAB8_BazMoo_1ACDCCADACBCDADC-1	-0.6006	-0.511
FoobarAB1_BazMoo_8CCBAAABAADBBDBB-1	-0.3711	-0.402
FoobarAB2_BazMoo_1CCDCAADAABAADCD-1	-0.2036	-0.7934
FoobarAB5_BazMoo_3ADBAABAAABBBBCC-1	-0.1266	-0.3581
FoobarAB6_BazMoo_5BCCACBABACBBCCB-1	-0.7183	-0.9814
FoobarAB7_BazMoo_5DADCDDBDBDCCCDC-1	-0.8079	-0.6205
FoobarAB7_BazMoo_4BADDCBACBDBAABC-1	-0.3706	-0.4358
FoobarAB4_BazMoo_7DAACBCDBCDBDBCA-1	-0.3801	-0.6684
FoobarAB7_BazMoo_7ADABCADACABDACB-1	-0.3909	-0.0672
FoobarAB7_BazMoo_7AAABCBACBDCBABA-1	-0.7671	-0.0626
FoobarAB7_BazMoo_7DBBDDCBDBACDACD-1	-0.7685	-0.3736
FoobarAB3_BazMoo_3DDDCBDBBCBDACBA-1	-0.1308	-0.4155
FoobarAB7_BazMoo_7BAAADDBDBCBDAAD-1	-0.6503	-0.8106
FoobarAB5_BazMoo_3BACCDDBADDAADCC-1	-0.098	-0.9996
FoobarAB6_BazMoo_1AACCABDACCABCAB-1	-0.4013	-0.1229
FoobarAB6_BazMoo_6ACDAACBCDDCDDCD-1	-0.0258	-0.3399
FoobarAB1_BazMoo_5ADBAACBCBBACACD-1	-0.7691	-0.2464
FoobarAB1_BazMoo_5ACCBABAAACCBAAD-1	-0.1715	-0.8022
FoobarAB6_BazMoo_7BDCADDBBBBABDDD-1	-0.8996	-0.6728
FoobarAB1_BazMoo_8BBCAADCDDCCCDDC-1	-0.1406	-0.6292
FoobarAB8_BazMoo_2DAADBDADAADDCDC-1	-0.8108	-0.8388
FoobarAB6_BazMoo_1CDCACDADCACDACB-1	-0.5069	-0.277
FoobarAB8_BazMoo_6DDDADBBDDDBCADD-1	-0.6985	-0.9571
FoobarAB4_BazMoo_8ADBCCDBDCBDCABB-1	-0.3131	-0.1015
FoobarAB3_BazMoo_1BAAAABDDAAABAAB-1	-0.0777	-0.7159
FoobarAB1_BazMoo_3CCDBBDDABBCCBCD-1	-0.703	-0.9615
FoobarAB8_BazMoo_2BDDDCCBCDBCDBAB-1	-0.9603	-0.0672
FoobarAB5_BazMoo_6CCCABAAAAACDDDC-1	-0.9596	-0.5946
FoobarAB2_BazMoo_2CAABCBDAACAAABB-1	-0.9494	-0.3332
FoobarAB2_BazMoo_4ABABBCCDDCACAAD-1	-0.787	-0.7825
FoobarAB8_BazMoo_8CACCACBCCCDABAA-1	-0.4921	-0.6682
FoobarAB2_BazMoo_5CBCBBCBADDADDBC-1	-0.8311	-0.7606
FoobarAB3_BazMoo_8BCABBDDACDADBBA-1	-0.671	-0.9311
FoobarAB3_BazMoo_2ADDDDDBBBAAADCA-1	-0.6735	-0.862
FoobarAB6_BazMoo_2DCADADCABCCBDAC-1	-0.1542	-0.8785
FoobarAB1_BazMoo_5DACBDBDDDACACAB-1	-0.2549	-0.4373
FoobarAB7_BazMoo_8BBCDACBCADCACBD-1	-0.5818	-0.1095
FoobarAB4_BazMoo_6ABBABAADCAAADBB-1	-0.1312	-0.2063
FoobarAB5_BazMoo_6ACCBBDBDDBDACCD-1	-0.7664	-0.1554
FoobarAB6_BazMoo_3ABACCCCCCCACBDB-1	-0.9342	-0.3696
FoobarAB7_BazMoo_4BDBACBCDBCAABBD-1	-0.5757	-0.8056
FoobarAB1_BazMoo_6ADDDADDCCBBCCDA-1	-0.8285	-0.7648
FoobarAB1_BazMoo_7AAABCABDCCBDCBB-1	-0.7654	-0.5404
FoobarAB6_BazMoo_8BDABBDACDBCBCAC-1	-0.3158	-0.6415
FoobarAB1_BazMoo_6BAACCAAACCBBAAD-1	-0.1654	-0.0398
FoobarAB7_BazMoo_7CBABCDBBCDCCCAD-1	-0.0794	-0.2134
FoobarAB3_BazMoo_8BDDBDDDDADBBBDB-1	-0.8278	-0.1827
FoobarAB5_BazMoo_3ABDABCCCDAACBCB-1	-0.9082	-0.433
FoobarAB8_BazMoo_6ABDBABDACACACDC-1	-0.6668	-0.4961
FoobarAB8_BazMoo_8DBCCBDCAAACCBDD-1	-0.0272	-0.2179
FoobarAB6_BazMoo_3DCBAACDBADDAAAB-1	-0.9458	-0.901
FoobarAB2_BazMoo_1ADCADDDADABDBDC-1	-0.9244	-0.2519
FoobarAB8_BazMoo_4DABCDDACADBCADB-1	-0.5903	-0.3805
FoobarAB3_BazMoo_2BBDBAAADABDABAA-1	-0.6815	-0.0938
FoobarAB8_BazMoo_2BACABDBABBDBADC-1	-0.4565	-0.676
FoobarAB5_BazMoo_8DDDDCDBBBBAACCA-1	-0.4422	-0.5646
FoobarAB7_BazMoo_4ABAAACCBAABCAAB-1	-0.0174	-0.4512
FoobarAB1_BazMoo_8DCDCBBBDCABBBAC-1	-0.5947	-0.4795
FoobarAB3_BazMoo_1DACCAACCACABDAD-1	-0.9074	-0.2402
FoobarAB7_BazMoo_7DCADBBBBDCBACAD-1	-0.3696	-0.2653
FoobarAB2_BazMoo_8BDDCAADDCADCACC-1	-0.521	-0.1831
FoobarAB5_BazMoo_3BBAABDADADACBDD-1	-0.0811	-0.7262
FoobarAB2_BazMoo_6DABAABDBABBDACC-1	-0.202	-0.5721
FoobarAB8_BazMoo_1CCCBADBCCCCCBCA-1	-0.7753	-0.3522
FoobarAB1_BazMoo_6ADBDABBAACBBDDD-1	-0.0781	-0.4228
FoobarAB1_BazMoo_4BDCCAADBBCDBCBA-1	-0.6573	-0.5512
FoobarAB2_BazMoo_2DADAACBCCDDCDBD-1	-0.6706	-0.9585
FoobarAB5_BazMoo_4DCCCBDDAACDABDB-1	-0.3584	-0.5943
FoobarAB8_BazMoo_4AACBCCADADAACBB-1	-0.8762	-0.6457
FoobarAB4_BazMoo_6CABABADBADBCDCC-1	-0.3309	-0.9607
FoobarAB7_BazMoo_6BACBAABCCBBAACB-1	-0.674	-0.9038
FoobarAB7_BazMoo_4BCBCDDCCBCDABDB-1	-0.8653	-0.3311
FoobarAB6_BazMoo_5DAADDAAAABDDABD-1	-0.1741	-0.9008
FoobarAB8_BazMoo_4ACCDACDBAAADCBC-1	-0.6219	-0.2937
FoobarAB3_BazMoo_5CBCDCAABBDCCDAA-1	-0.6374	-0.6135
FoobarAB2_BazMoo_5ACCDBBBDACDCCBD-1	-0.5357	-0.2665
FoobarAB3_BazMoo_3DDBDADAAACCCDBB-1	-0.7325	-0.5882
FoobarAB7_BazMoo_7ABCBCDDBCDCCBBA-1	-0.3247	-0.9761
FoobarAB7_BazMoo_2CCBACCADADCABBD-1	-0.1613	-0.3983
FoobarAB4_BazMoo_2ACBDCCAAACAACAD-1	-0.0413	-0.772
FoobarAB8_BazMoo_4BDACBCCCBBDADAC-1	-0.0292	-0.4864
FoobarAB6_BazMoo_6ACCACAAAABACCCB-1	-0.441	-0.1759
FoobarAB2_BazMoo_4CCCBCABDDAACADA-1	-0.7908	-0.5783
FoobarAB3_BazMoo_7ADABBAADCBADADB-1	-0.145	-0.6842
FoobarAB5_BazMoo_7CADBABCCABADCDB-1	-0.6427	-0.1763
FoobarAB3_BazMoo_6DBDCCBDBAACADDA-1	-0.3381	-0.8516
FoobarAB8_BazMoo_3ACBDABAACCBCBCD-1	-0.8148	-0.0103
FoobarAB6_BazMoo_1ABBDCDCDBDCABDB-1	-0.3381	-0.509
FoobarAB3_BazMoo_2ABACBBDACDCBDCA-1	-0.1151	-0.8095
FoobarAB2_BazMoo_1BBAACDBDACAACDC-1	-0.3404	-0.7797
FoobarAB6_BazMoo_4CAADBBDDABDCDBB-1	-0.9656	-0.863
FoobarAB3_BazMoo_1BAAABCBACDCCADC-1	-0.8139	-0.4515
FoobarAB6_BazMoo_6DAACDAAADCBCBBB-1	-0.2317	-0.2551
FoobarAB2_BazMoo_3DADBDDCABADCDCD-1	-0.7907	-0.4842
FoobarAB5_BazMoo_3ACDBDAAABCDBBAA-1	-0.0767	-0.7768
FoobarAB4_BazMoo_6DCABBDACBCCCADB-1	-0.0202	-0.1561
FoobarAB4_BazMoo_8DBACDBDBBDBAAAA-1	-0.2866	-0.3948
FoobarAB5_BazMoo_7BADACAAACCDBBAA-1	-0.965	-0.7699
FoobarAB7_BazMoo_1CDBAABCACAACBAC-1	-0.6883	-0.9557
FoobarAB2_BazMoo_3ACABACDDCBCBCAA-1	-0.2441	-0.1131
FoobarAB8_BazMoo_8DAABADABBABDCBB-1	-0.0077	-0.3124
FoobarAB1_BazMoo_5BCAABCDCDBDBBBC-1	-0.4883	-0.2029
FoobarAB5_BazMoo_4DACADBDADDCBCDD-1	-0.4261	-0.5049
FoobarAB7_BazMoo_8BCDDABCBACDDACA-1	-0.147	-0.6754
FoobarAB4_BazMoo_5ABCDCADBDDDBCBD-1	-0.814	-0.4258
FoobarAB7_BazMoo_4CBDDCBABCCDCDCD-1	-0.3506	-0.0031
FoobarAB7_BazMoo_6DDCDBAAAABCDBDC-1	-0.1425	-0.8846
FoobarAB2_BazMoo_2DBBBDDCDCDDBCCC-1	-0.9848	-0.1206
FoobarAB6_BazMoo_6CCDADABDCCAADDC-1	-0.5568	-0.7165
FoobarAB7_BazMoo_7AABCDBABCBCCDBA-1	-0.7451	-0.5247
FoobarAB2_BazMoo_3DBDADCAAABABCCC-1	-0.3226	-0.9518
FoobarAB2_BazMoo_4DBCCADCCBACBAAD-1	-0.5104	-0.4449
FoobarAB7_BazMoo_5BDBDDCADADAABBD-1	-0.7435	-0.9664
FoobarAB8_BazMoo_2CCDDACDBCAAAABB-1	-0.0727	-0.7506
FoobarAB5_BazMoo_4DABCDBDCCDCBDCD-1	-0.592	-0.3854
FoobarAB3_BazMoo_7BCCBDADACCBBCDC-1	-0.164	-0.0735
FoobarAB3_BazMoo_2BBACBAACDABBADA-1	-0.592	-0.3914
FoobarAB7_BazMoo_6BACBCBABADADABC-1	-0.6942	-0.5219
FoobarAB3_BazMoo_6DDACBCDCDBAABDB-1	-0.6488	-0.9005
FoobarAB7_BazMoo_4ADBCDDDACDCCACB-1	-0.6297	-0.8992
FoobarAB2_BazMoo_7ACCBBCDDCBBCBCC-1	-0.5924	-0.8964
FoobarAB5_BazMoo_5DBBBDDBDCDDDAAC-1	-0.5647	-0.4123
FoobarAB8_BazMoo_2BADBBAABDBBBCCB-1	-0.9434	-0.3992
FoobarAB2_BazMoo_7BDACACBCBDADCCD-1	-0.3573	-0.3834
FoobarAB8_BazMoo_4CDCBDDDABBDADDD-1	-0.0987	-0.6314
FoobarAB5_BazMoo_7BDCACDCBCDDBDAD-1	-0.4555	-0.8812
FoobarAB7_BazMoo_7CCACBCDBBBDCADD-1	-0.6622	-0.0184
FoobarAB5_BazMoo_7CBBCBBBACCBBABC-1	-0.4646	-0.1401
FoobarAB5_BazMoo_6ADAACBABBBBCBDD-1	-0.352	-0.3102
FoobarAB6_BazMoo_7DAABAAAACDCACCD-1	-0.4438	-0.5385
FoobarAB2_BazMoo_2DCCDDCCCBCCABBA-1	-0.695	-0.485
FoobarAB2_BazMoo_7DDDBDCCACBCBABB-1	-0.2695	-0.4999
FoobarAB3_BazMoo_2CDCBACBADDBCBAB-1	-0.094	-0.6052
FoobarAB2_BazMoo_6CDBBBDCBCBDCCDB-1	-0.3026	-0.8698
FoobarAB3_BazMoo_8AABCAABDACDDDDD-1	-0.8966	-0.4782
FoobarAB5_BazMoo_3BBBDCBABAACDBBD-1	-0.8857	-0.0611
FoobarAB5_BazMoo_4BBDBBDDCDCCDBBC-1	-0.2452	-0.2235
FoobarAB7_BazMoo_3DCCCDABCACCBCBA-1	-0.5918	-0.0753
FoobarAB6_BazMoo_7DBAAAADDADDACDA-1	-0.0012	-0.0101
FoobarAB1_BazMoo_5ADBCBDADBBCBCDB-1	-0.9623	-0.1562
FoobarAB8_BazMoo_5ADABCACBADCCBAD-1	-0.0575	-0.1685
FoobarAB3_BazMoo_2BCCDADBCBBABCCC-1	-0.8078	-0.1514
FoobarAB5_BazMoo_3DDDCBABDCBADBAA-1	-0.3029	-0.8923
FoobarAB3_BazMoo_7CBDCCACCDAAAABC-1	-0.9255	-0.3379
FoobarAB1_BazMoo_2BDCDDBBAABBDCAD-1	-0.3232	-0.8079
FoobarAB6_BazMoo_7BAADCDBBDCBBBAC-1	-0.9941	-0.9154
FoobarAB2_BazMoo_4ADBBCDADCCCDADD-1	-0.3788	-0.6738
FoobarAB6_BazMoo_8BADCDBBBCCADADB-1	-0.3726	-0.5976
FoobarAB4_BazMoo_6ADDDADABAAABBCC-1	-0.2081	-0.74
FoobarAB6_BazMoo_1DDCCBADBBBCDACB-1	-0.5811	-0.1213
FoobarAB7_BazMoo_4BACAADABBABCABD-1	-0.3979	-0.6059
FoobarAB8_BazMoo_6DACACCACAABADBD-1	-0.855	-0.9231
FoobarAB3_BazMoo_8AAACADAADBCBBBB-1	-0.2233	-0.198
FoobarAB8_BazMoo_1DCCCBBCBACDAACB-1	-0.9237	-0.9113
FoobarAB4_BazMoo_2CCBDCDDACBCBAAC-1	-0.6928	-0.44
FoobarAB1_BazMoo_7DDCCBCDADDAADDC-1	-0.7124	-0.0164
FoobarAB6_BazMoo_5CABADBCBDBDCDDD-1	-0.4379	-0.4416
FoobarAB6_BazMoo_6DACDCCDAACACCDC-1	-0.6264	-0.2333
FoobarAB1_BazMoo_7BBDBADCBCADDCDB-1	-0.0777	-0.6575
FoobarAB2_BazMoo_5BACBDCAABBDCDDD-1	-0.6698	-0.78
FoobarAB7_BazMoo_2CDDBDDAADDDDCDA-1	-0.5573	-0.1421
FoobarAB6_BazMoo_3CCAAADBCDAADDAC-1	-0.482	-0.7622
FoobarAB2_BazMoo_4BADBDDBCBADDAAC-1	-0.6228	-0.9504
FoobarAB8_BazMoo_8BBBDBAACBCDDAAA-1	-0.9036	-0.5107
FoobarAB3_BazMoo_2CCBCACBCABBABAA-1	-0.5952	-0.8268
FoobarAB1_BazMoo_5DDDBCBBAACCCCDC-1	-0.1582	-0.6998
FoobarAB4_BazMoo_7DDAADAAADDBDAAC-1	-0.0835	-0.6409
FoobarAB8_BazMoo_4CAADDAACCBCDADA-1	-0.5902	-0.8476
FoobarAB6_BazMoo_8DBCDDBDDCBBACBA-1	-0.9499	-0.0655
FoobarAB4_BazMoo_6DDACBABCAADCABB-1	-0.7518	-0.4016
FoobarAB2_BazMoo_2CCCBCCABDDACBCC-1	-0.3736	-0.2549
FoobarAB4_BazMoo_4CACABDBCCBDAADB-1	-0.4783	-0.6164
FoobarAB4_BazMoo_5CADACDCCDADDBCB-1	-0.3531	-0.4717
FoobarAB2_BazMoo_1DBABDAADDBAADDC-1	-0.8319	-0.1134
FoobarAB5_BazMoo_8ACBABCBABDBACAB-1	-0.6455	-0.8647
FoobarAB8_BazMoo_2AAAAACCCBADDADC-1	-0.9307	-0.9671
FoobarAB6_BazMoo_6ADADAABBBDCCCBC-1	-0.4446	-0.9421
FoobarAB2_BazMoo_8DDCDCDDDCDBAABB-1	-0.3284	-0.3927
FoobarAB7_BazMoo_6BADAADBCCCCDBDB-1	-0.646	-0.2694
FoobarAB2_BazMoo_1DCDBACCDDCBADCA-1	-0.4002	-0.9942
FoobarAB8_BazMoo_3CBBDBDADCACCAAB-1	-0.1284	-0.5073
FoobarAB6_BazMoo_6BDBDCADBCBADAAA-1	-0.2701	-0.3948
FoobarAB1_BazMoo_8BACBCCCBADADACC-1	-0.2584	-0.7027
FoobarAB2_BazMoo_5BAAACDCBDDBCADD-1	-0.2174	-0.8754
FoobarAB1_BazMoo_4CADCDDCBBCBBCBC-1	-0.7135	-0.1389
FoobarAB3_BazMoo_2ACCBDADADDCCBDC-1	-0.8958	-0.3376
